State,year,Kharif,Rabi,Zaid,Avg_Annual_Rainfall
HARYANA DELHI & CHANDIGARH,1917,801.2,122,128.1,350.4333333
HARYANA DELHI & CHANDIGARH,1918,201.4,11.2,56.5,89.7
HARYANA DELHI & CHANDIGARH,1919,438.3,90,32.4,186.9
HARYANA DELHI & CHANDIGARH,1920,308.1,25.6,108.1,147.2666667
HARYANA DELHI & CHANDIGARH,1921,389.5,55,15.7,153.4
HARYANA DELHI & CHANDIGARH,1922,502.6,47.5,89.4,213.1666667
HARYANA DELHI & CHANDIGARH,1923,447.4,113.5,45.4,202.1
HARYANA DELHI & CHANDIGARH,1924,515.6,130.4,27.3,224.4333333
HARYANA DELHI & CHANDIGARH,1925,519.6,23.2,168.2,237
HARYANA DELHI & CHANDIGARH,1926,511.3,21.7,101.2,211.4
HARYANA DELHI & CHANDIGARH,1927,379.7,86.7,48.3,171.5666667
HARYANA DELHI & CHANDIGARH,1928,280.7,94.4,49.5,141.5333333
HARYANA DELHI & CHANDIGARH,1929,248.1,45.4,31.9,108.4666667
HARYANA DELHI & CHANDIGARH,1930,445.9,45.5,77.8,189.7333333
HARYANA DELHI & CHANDIGARH,1931,441.9,55,33.5,176.8
HARYANA DELHI & CHANDIGARH,1932,382.1,20.9,51.4,151.4666667
HARYANA DELHI & CHANDIGARH,1933,756.8,39.3,165.8,320.6333333
HARYANA DELHI & CHANDIGARH,1934,422.8,28.2,115,188.6666667
HARYANA DELHI & CHANDIGARH,1935,443.5,87.9,42.3,191.2333333
HARYANA DELHI & CHANDIGARH,1936,452.7,47.5,152.1,217.4333333
HARYANA DELHI & CHANDIGARH,1937,364.4,86.5,74.5,175.1333333
HARYANA DELHI & CHANDIGARH,1938,216.3,53.6,70.6,113.5
HARYANA DELHI & CHANDIGARH,1939,247.6,41.7,109.7,133
HARYANA DELHI & CHANDIGARH,1940,311.1,64.3,59,144.8
HARYANA DELHI & CHANDIGARH,1941,273.8,71.7,114.7,153.4
HARYANA DELHI & CHANDIGARH,1942,697.6,85.8,69.4,284.2666667
HARYANA DELHI & CHANDIGARH,1943,360.4,21.8,54.4,145.5333333
HARYANA DELHI & CHANDIGARH,1944,340.7,80.4,115.3,178.8
HARYANA DELHI & CHANDIGARH,1945,591.2,46.6,53.3,230.3666667
HARYANA DELHI & CHANDIGARH,1946,367.6,38.1,104.1,169.9333333
HARYANA DELHI & CHANDIGARH,1947,410,43.7,24.5,159.4
HARYANA DELHI & CHANDIGARH,1948,496.1,71.3,40.7,202.7
HARYANA DELHI & CHANDIGARH,1949,442.9,34.5,19.9,165.7666667
HARYANA DELHI & CHANDIGARH,1950,496.4,30.1,34.4,186.9666667
HARYANA DELHI & CHANDIGARH,1951,247.7,36.4,75.5,119.8666667
HARYANA DELHI & CHANDIGARH,1952,501.9,29.2,92.4,207.8333333
HARYANA DELHI & CHANDIGARH,1953,503.3,48.6,68.9,206.9333333
HARYANA DELHI & CHANDIGARH,1954,361.2,161.3,41.2,187.9
HARYANA DELHI & CHANDIGARH,1955,498.8,167.5,93.8,253.3666667
HARYANA DELHI & CHANDIGARH,1956,468.9,156,79.7,234.8666667
HARYANA DELHI & CHANDIGARH,1957,466.2,112.3,63.1,213.8666667
HARYANA DELHI & CHANDIGARH,1958,623.1,38.2,28.7,230
HARYANA DELHI & CHANDIGARH,1959,395.7,71.8,42.7,170.0666667
HARYANA DELHI & CHANDIGARH,1960,637.5,55.4,63.1,252
HARYANA DELHI & CHANDIGARH,1961,500.1,111.8,62.2,224.7
HARYANA DELHI & CHANDIGARH,1962,459.6,40.9,24.5,175
HARYANA DELHI & CHANDIGARH,1963,488.9,22.6,51.1,187.5333333
HARYANA DELHI & CHANDIGARH,1964,682.1,12.9,24.7,239.9
HARYANA DELHI & CHANDIGARH,1965,316.7,29,38.4,128.0333333
HARYANA DELHI & CHANDIGARH,1966,609,45.1,182.6,278.9
HARYANA DELHI & CHANDIGARH,1967,689.7,92.9,90.4,291
HARYANA DELHI & CHANDIGARH,1968,329.6,39.1,47.9,138.8666667
HARYANA DELHI & CHANDIGARH,1969,433.7,9.3,45.6,162.8666667
HARYANA DELHI & CHANDIGARH,1970,445.7,71.6,88.1,201.8
HARYANA DELHI & CHANDIGARH,1971,520.5,49,128.7,232.7333333
HARYANA DELHI & CHANDIGARH,1972,360.6,62.9,42.3,155.2666667
HARYANA DELHI & CHANDIGARH,1973,440.8,49.6,111.8,200.7333333
HARYANA DELHI & CHANDIGARH,1974,346.1,31.7,44.9,140.9
HARYANA DELHI & CHANDIGARH,1975,563,43.8,73.2,226.6666667
HARYANA DELHI & CHANDIGARH,1976,651.8,32.9,122.1,268.9333333
HARYANA DELHI & CHANDIGARH,1977,623.1,69.9,97.8,263.6
HARYANA DELHI & CHANDIGARH,1978,563.4,30.3,128.9,240.8666667
HARYANA DELHI & CHANDIGARH,1979,215.9,81.4,77.7,125
HARYANA DELHI & CHANDIGARH,1980,434.3,47.7,76.7,186.2333333
HARYANA DELHI & CHANDIGARH,1981,358.4,81.9,116.5,185.6
HARYANA DELHI & CHANDIGARH,1982,284.9,60.6,191,178.8333333
HARYANA DELHI & CHANDIGARH,1983,568.2,51.9,153.8,257.9666667
HARYANA DELHI & CHANDIGARH,1984,457.8,17.5,52.4,175.9
HARYANA DELHI & CHANDIGARH,1985,489.4,70.7,56.5,205.5333333
HARYANA DELHI & CHANDIGARH,1986,339.3,59.6,137.2,178.7
HARYANA DELHI & CHANDIGARH,1987,178.7,58.6,109,115.4333333
HARYANA DELHI & CHANDIGARH,1988,776.7,26.8,123.9,309.1333333
HARYANA DELHI & CHANDIGARH,1989,343.6,58.3,46.2,149.3666667
HARYANA DELHI & CHANDIGARH,1990,558.7,115.5,54.2,242.8
HARYANA DELHI & CHANDIGARH,1991,330.5,41.1,72.6,148.0666667
HARYANA DELHI & CHANDIGARH,1992,372.3,47.8,26.8,148.9666667
HARYANA DELHI & CHANDIGARH,1993,477.6,20.7,67.5,188.6
HARYANA DELHI & CHANDIGARH,1994,515.9,31.7,68,205.2
HARYANA DELHI & CHANDIGARH,1995,742.7,61.2,62.5,288.8
HARYANA DELHI & CHANDIGARH,1996,560.7,66.7,126.7,251.3666667
HARYANA DELHI & CHANDIGARH,1997,457.5,123.2,148.1,242.9333333
HARYANA DELHI & CHANDIGARH,1998,535.6,109,109,251.2
HARYANA DELHI & CHANDIGARH,1999,285.4,37.5,63.7,128.8666667
HARYANA DELHI & CHANDIGARH,2000,311.1,47.8,84.5,147.8
HARYANA DELHI & CHANDIGARH,2001,376.3,34.4,192,200.9
HARYANA DELHI & CHANDIGARH,2002,241.8,53.4,83.3,126.1666667
HARYANA DELHI & CHANDIGARH,2003,528.5,55.8,39.9,208.0666667
HARYANA DELHI & CHANDIGARH,2004,347.5,81,111.3,179.9333333
HARYANA DELHI & CHANDIGARH,2005,428.8,50.4,94.2,191.1333333
HARYANA DELHI & CHANDIGARH,2006,262.6,12.6,101.1,125.4333333
HARYANA DELHI & CHANDIGARH,2007,313.7,78.2,143.3,178.4
HARYANA DELHI & CHANDIGARH,2008,606.6,16.9,280.4,301.3
HARYANA DELHI & CHANDIGARH,2009,346.3,14,50.4,136.9
HARYANA DELHI & CHANDIGARH,2010,600.8,32.5,36.3,223.2
HARYANA DELHI & CHANDIGARH,2011,439.8,27.9,138.8,202.1666667
HARYANA DELHI & CHANDIGARH,2012,360.7,14.9,21.1,132.2333333
HARYANA DELHI & CHANDIGARH,2013,363.3,87.9,72.1,174.4333333
HARYANA DELHI & CHANDIGARH,2014,200.2,50.6,80.5,110.4333333
HARYANA DELHI & CHANDIGARH,2015,295.2,25.1,158.6,159.6333333
PUNJAB,1901,358.1,112.9,62.9,177.9666667
PUNJAB,1902,337.7,9.9,100.3,149.3
PUNJAB,1903,469.1,46.3,60.7,192.0333333
PUNJAB,1904,279.7,69,124.9,157.8666667
PUNJAB,1905,303.2,104,46.2,151.1333333
PUNJAB,1906,509.8,111.1,94.9,238.6
PUNJAB,1907,358.9,123,127.4,203.1
PUNJAB,1908,633.1,63.6,56.7,251.1333333
PUNJAB,1909,698.2,97.2,132,309.1333333
PUNJAB,1910,552.6,58.4,116.6,242.5333333
PUNJAB,1911,228.8,163.8,178,190.2
PUNJAB,1912,418.9,79.2,48.9,182.3333333
PUNJAB,1913,380.1,80.2,187.8,216.0333333
PUNJAB,1914,618.5,98.2,136.6,284.4333333
PUNJAB,1915,249.6,110.2,84.4,148.0666667
PUNJAB,1916,527.6,45.3,49.3,207.4
PUNJAB,1917,835.5,175.5,198.3,403.1
PUNJAB,1918,226.5,12.7,132.4,123.8666667
PUNJAB,1919,391.7,130.2,34.3,185.4
PUNJAB,1920,295.3,45.9,84.6,141.9333333
PUNJAB,1921,297.2,70.8,22.4,130.1333333
PUNJAB,1922,432.1,73.8,72.8,192.9
PUNJAB,1923,536,151.7,72,253.2333333
PUNJAB,1924,452.1,117.4,23.6,197.7
PUNJAB,1925,562.3,37.5,134.5,244.7666667
PUNJAB,1926,478.7,27.4,108.4,204.8333333
PUNJAB,1927,364.7,76,59,166.5666667
PUNJAB,1928,306.1,111.8,54.1,157.3333333
PUNJAB,1929,329,80.8,58.8,156.2
PUNJAB,1930,462.4,67.6,82.1,204.0333333
PUNJAB,1931,484.2,61.9,52,199.3666667
PUNJAB,1932,378.7,63.8,67.6,170.0333333
PUNJAB,1933,747.2,44.8,105.7,299.2333333
PUNJAB,1934,353.3,29.9,97,160.0666667
PUNJAB,1935,401.9,137.1,67.3,202.1
PUNJAB,1936,498.4,94.4,138.7,243.8333333
PUNJAB,1937,374.7,135.6,116.2,208.8333333
PUNJAB,1938,306.4,110.2,127.1,181.2333333
PUNJAB,1939,266.8,69.8,117,151.2
PUNJAB,1940,426.6,82.6,83.3,197.5
PUNJAB,1941,394,83.7,118.1,198.6
PUNJAB,1942,693.9,129.3,100.8,308
PUNJAB,1943,338.9,58,54.7,150.5333333
PUNJAB,1944,418.7,111.6,118.5,216.2666667
PUNJAB,1945,693.6,78.1,71.9,281.2
PUNJAB,1946,350.5,97,93.7,180.4
PUNJAB,1947,509.1,77,18.3,201.4666667
PUNJAB,1948,454.8,90.2,86.5,210.5
PUNJAB,1949,491.5,73.6,46.7,203.9333333
PUNJAB,1950,852.4,79.1,74.6,335.3666667
PUNJAB,1951,347.6,66.5,90.4,168.1666667
PUNJAB,1952,480.8,44.1,100.9,208.6
PUNJAB,1953,542.3,58.8,64.7,221.9333333
PUNJAB,1954,481.6,139.6,39.5,220.2333333
PUNJAB,1955,500.6,409.3,102,337.3
PUNJAB,1956,525.3,174,104.7,268
PUNJAB,1957,490.5,172.2,67.4,243.3666667
PUNJAB,1958,714.8,101.5,39.7,285.3333333
PUNJAB,1959,553.5,111.1,56.7,240.4333333
PUNJAB,1960,529.9,35.1,86.1,217.0333333
PUNJAB,1961,545.4,122.9,64.8,244.3666667
PUNJAB,1962,641.5,75.8,78.1,265.1333333
PUNJAB,1963,390,36.2,81.3,169.1666667
PUNJAB,1964,654.3,26.3,38.4,239.6666667
PUNJAB,1965,300,52.3,72.5,141.6
PUNJAB,1966,527.5,51,144.7,241.0666667
PUNJAB,1967,485.6,106.9,102.5,231.6666667
PUNJAB,1968,424.6,75.2,79,192.9333333
PUNJAB,1969,400.5,40.8,64.4,168.5666667
PUNJAB,1970,565.3,64.9,140.1,256.7666667
PUNJAB,1971,633.5,56.8,156.6,282.3
PUNJAB,1972,375.1,78.4,41.2,164.9
PUNJAB,1973,581.5,110.3,162.6,284.8
PUNJAB,1974,323.4,21.4,82.3,142.3666667
PUNJAB,1975,634.5,46.7,84.7,255.3
PUNJAB,1976,662.2,87.8,107.7,285.9
PUNJAB,1977,566.4,66.2,142.3,258.3
PUNJAB,1978,605.8,45.1,168.9,273.2666667
PUNJAB,1979,276.5,112.7,112.1,167.1
PUNJAB,1980,531.6,100.8,82.8,238.4
PUNJAB,1981,318.5,119.7,87.2,175.1333333
PUNJAB,1982,276.9,99.8,211.6,196.1
PUNJAB,1983,456.3,105.9,215.4,259.2
PUNJAB,1984,610.7,75.3,74.7,253.5666667
PUNJAB,1985,620.4,101.5,86.7,269.5333333
PUNJAB,1986,456.7,79.5,167.9,234.7
PUNJAB,1987,181.5,91.6,181.1,151.4
PUNJAB,1988,1067.2,62.1,136,421.7666667
PUNJAB,1989,376.2,79.9,63.8,173.3
PUNJAB,1990,602,101.9,69.3,257.7333333
PUNJAB,1991,346.3,67.9,135.2,183.1333333
PUNJAB,1992,365.7,89.8,47.4,167.6333333
PUNJAB,1993,507.2,23.6,91,207.2666667
PUNJAB,1994,508,56.4,46,203.4666667
PUNJAB,1995,732,109.7,78.3,306.6666667
PUNJAB,1996,473,91.2,144.1,236.1
PUNJAB,1997,485.1,129.9,130.4,248.4666667
PUNJAB,1998,432.6,108.8,89.7,210.3666667
PUNJAB,1999,287.9,49.7,62.4,133.3333333
PUNJAB,2000,326.9,54.9,73.6,151.8
PUNJAB,2001,357.1,16.3,161.3,178.2333333
PUNJAB,2002,228.4,15.3,55.7,99.8
PUNJAB,2003,324.3,74.1,66.9,155.1
PUNJAB,2004,234,75,91.5,133.5
PUNJAB,2005,413.4,96.5,76.8,195.5666667
PUNJAB,2006,504.8,63.4,152.5,240.2333333
PUNJAB,2007,448.6,82.1,128.5,219.7333333
PUNJAB,2008,629.3,27.5,215.8,290.8666667
PUNJAB,2009,300.1,31,40.7,123.9333333
PUNJAB,2010,395.1,47.8,50.4,164.4333333
PUNJAB,2011,617.5,42.8,207.8,289.3666667
PUNJAB,2012,379.6,79.4,46.6,168.5333333
PUNJAB,2013,479.7,88.3,138.9,235.6333333
PUNJAB,2014,244.6,62.6,96.1,134.4333333
PUNJAB,2015,336.3,59.5,163.3,186.3666667
HIMACHAL PRADESH,1901,825.9,335.3,216.5,459.2333333
HIMACHAL PRADESH,1902,650,59.7,320.7,343.4666667
HIMACHAL PRADESH,1903,554.2,145.3,325.9,341.8
HIMACHAL PRADESH,1904,515,202.6,303.1,340.2333333
HIMACHAL PRADESH,1905,486.6,193.7,293.4,324.5666667
HIMACHAL PRADESH,1906,986,206.8,277.3,490.0333333
HIMACHAL PRADESH,1907,338.9,284.3,275.8,299.6666667
HIMACHAL PRADESH,1908,602.9,147.1,284.4,344.8
HIMACHAL PRADESH,1909,740.4,260.5,183.7,394.8666667
HIMACHAL PRADESH,1910,1071.4,197.1,271.9,513.4666667
HIMACHAL PRADESH,1911,639.5,373,442.3,484.9333333
HIMACHAL PRADESH,1912,867.9,169.6,207,414.8333333
HIMACHAL PRADESH,1913,662.7,234.1,390.5,429.1
HIMACHAL PRADESH,1914,1192.8,250.8,427.5,623.7
HIMACHAL PRADESH,1915,854.8,206,243.5,434.7666667
HIMACHAL PRADESH,1916,888.5,172.8,349.7,470.3333333
HIMACHAL PRADESH,1917,1151.5,247.6,439.6,612.9
HIMACHAL PRADESH,1918,566.6,129.2,424.5,373.4333333
HIMACHAL PRADESH,1919,791.7,241.9,259.5,431.0333333
HIMACHAL PRADESH,1920,684.7,131.8,323.9,380.1333333
HIMACHAL PRADESH,1921,968,272.7,113.2,451.3
HIMACHAL PRADESH,1922,1314.7,235,275.8,608.5
HIMACHAL PRADESH,1923,1021.9,427.8,235.4,561.7
HIMACHAL PRADESH,1924,1210,274.3,202.9,562.4
HIMACHAL PRADESH,1925,1054.3,269.4,353,558.9
HIMACHAL PRADESH,1926,924.3,145.2,404.4,491.3
HIMACHAL PRADESH,1927,1043.1,213.1,216.7,490.9666667
HIMACHAL PRADESH,1928,756,395.7,240.1,463.9333333
HIMACHAL PRADESH,1929,939.6,394.5,192.2,508.7666667
HIMACHAL PRADESH,1930,930,206.9,289.4,475.4333333
HIMACHAL PRADESH,1931,830.7,256.6,204,430.4333333
HIMACHAL PRADESH,1932,1098.3,180,195.3,491.2
HIMACHAL PRADESH,1933,782.2,214,350.3,448.8333333
HIMACHAL PRADESH,1934,623.2,176.4,253.2,350.9333333
HIMACHAL PRADESH,1935,578.5,287.2,202.6,356.1
HIMACHAL PRADESH,1936,716.2,219.8,415.5,450.5
HIMACHAL PRADESH,1937,952.3,363.5,265.5,527.1
HIMACHAL PRADESH,1938,510.4,319,223.4,350.9333333
HIMACHAL PRADESH,1939,523.2,199.6,258,326.9333333
HIMACHAL PRADESH,1940,730.4,172,289.5,397.3
HIMACHAL PRADESH,1941,589.9,143.4,255.1,329.4666667
HIMACHAL PRADESH,1942,842.7,299.2,253,464.9666667
HIMACHAL PRADESH,1943,763,210.5,286.2,419.9
HIMACHAL PRADESH,1944,635.3,319.3,225.2,393.2666667
HIMACHAL PRADESH,1945,1182,254.5,284.6,573.7
HIMACHAL PRADESH,1946,1041.9,320.6,335.8,566.1
HIMACHAL PRADESH,1947,1005.7,188.1,169.7,454.5
HIMACHAL PRADESH,1948,1007.5,308,498.7,604.7333333
HIMACHAL PRADESH,1949,961.5,187.7,209.9,453.0333333
HIMACHAL PRADESH,1950,1125.6,287.2,355.3,589.3666667
HIMACHAL PRADESH,1951,690,281.7,305.6,425.7666667
HIMACHAL PRADESH,1952,742.8,227.4,440.3,470.1666667
HIMACHAL PRADESH,1953,919.1,284.8,329.4,511.1
HIMACHAL PRADESH,1954,1026.4,538.8,199.9,588.3666667
HIMACHAL PRADESH,1955,939,636.4,430,668.4666667
HIMACHAL PRADESH,1956,791.9,458.3,410.2,553.4666667
HIMACHAL PRADESH,1957,917.9,472.7,511.2,633.9333333
HIMACHAL PRADESH,1958,1017.9,355,234.1,535.6666667
HIMACHAL PRADESH,1959,933.8,515.7,242.8,564.1
HIMACHAL PRADESH,1960,733.3,160.8,299.4,397.8333333
HIMACHAL PRADESH,1961,876.3,432,295.8,534.7
HIMACHAL PRADESH,1962,888.6,264,327.4,493.3333333
HIMACHAL PRADESH,1963,854,202.6,406.8,487.8
HIMACHAL PRADESH,1964,809.1,276.9,354.4,480.1333333
HIMACHAL PRADESH,1965,460.4,318.6,466.3,415.1
HIMACHAL PRADESH,1966,888.9,230.9,438.3,519.3666667
HIMACHAL PRADESH,1967,994.5,303.1,360.2,552.6
HIMACHAL PRADESH,1968,573.8,417.8,275.9,422.5
HIMACHAL PRADESH,1969,656.6,156.9,345.1,386.2
HIMACHAL PRADESH,1970,831.4,162.5,251.8,415.2333333
HIMACHAL PRADESH,1971,973.7,158.2,395.8,509.2333333
HIMACHAL PRADESH,1972,445.5,238.4,202.2,295.3666667
HIMACHAL PRADESH,1973,567.1,263.9,223.2,351.4
HIMACHAL PRADESH,1974,480.2,195.9,176.4,284.1666667
HIMACHAL PRADESH,1975,587.9,279.3,273.7,380.3
HIMACHAL PRADESH,1976,765,208.6,291.2,421.6
HIMACHAL PRADESH,1977,859.3,188.1,283.7,443.7
HIMACHAL PRADESH,1978,873.9,254.7,398.6,509.0666667
HIMACHAL PRADESH,1979,390.7,355.9,339.2,361.9333333
HIMACHAL PRADESH,1980,765.3,263.4,233.2,420.6333333
HIMACHAL PRADESH,1981,563.3,300.4,378.1,413.9333333
HIMACHAL PRADESH,1982,420.4,475,585.9,493.7666667
HIMACHAL PRADESH,1983,551.6,252.5,444.7,416.2666667
HIMACHAL PRADESH,1984,613.3,233,227,357.7666667
HIMACHAL PRADESH,1985,726.1,311.7,210.2,416
HIMACHAL PRADESH,1986,626.6,332.2,450.1,469.6333333
HIMACHAL PRADESH,1987,369.6,241.8,505.2,372.2
HIMACHAL PRADESH,1988,1160.3,300.4,504.4,655.0333333
HIMACHAL PRADESH,1989,663,293.1,280.9,412.3333333
HIMACHAL PRADESH,1990,767,363.7,412.2,514.3
HIMACHAL PRADESH,1991,595.6,214.5,361.9,390.6666667
HIMACHAL PRADESH,1992,832.2,230.8,373.1,478.7
HIMACHAL PRADESH,1993,690,196.8,312.4,399.7333333
HIMACHAL PRADESH,1994,884.8,299.6,340,508.1333333
HIMACHAL PRADESH,1995,1028.6,238.6,293.2,520.1333333
HIMACHAL PRADESH,1996,871.1,281.7,405.3,519.3666667
HIMACHAL PRADESH,1997,881,349.6,316.1,515.5666667
HIMACHAL PRADESH,1998,854.3,275,404.6,511.3
HIMACHAL PRADESH,1999,804.8,201.3,243.5,416.5333333
HIMACHAL PRADESH,2000,640,254.7,371.7,422.1333333
HIMACHAL PRADESH,2001,622.5,129.3,393.8,381.8666667
HIMACHAL PRADESH,2002,486.6,216,344,348.8666667
HIMACHAL PRADESH,2003,613.3,219.3,263.3,365.3
HIMACHAL PRADESH,2004,467.5,292.8,194.4,318.2333333
HIMACHAL PRADESH,2005,640.3,377.3,283.5,433.7
HIMACHAL PRADESH,2006,732.1,236.3,354.8,441.0666667
HIMACHAL PRADESH,2007,631,177.7,381.6,396.7666667
HIMACHAL PRADESH,2008,749.4,271.1,280.9,433.8
HIMACHAL PRADESH,2009,550.3,217.9,233.7,333.9666667
HIMACHAL PRADESH,2010,851.2,221.5,295.3,456
HIMACHAL PRADESH,2011,796.6,154.5,275.6,408.9
HIMACHAL PRADESH,2012,686.3,171.6,124.8,327.5666667
HIMACHAL PRADESH,2013,748.2,325.7,371.7,481.8666667
HIMACHAL PRADESH,2014,486.6,267.5,306.3,353.4666667
HIMACHAL PRADESH,2015,607.2,281.1,408.1,432.1333333
JAMMU & KASHMIR,1901,508.2,164.1,361,344.4333333
JAMMU & KASHMIR,1902,420.9,77.1,375.8,291.2666667
JAMMU & KASHMIR,1903,746.9,185.2,373.5,435.2
JAMMU & KASHMIR,1904,402.7,302,303.4,336.0333333
JAMMU & KASHMIR,1905,539.7,319.7,341.7,400.3666667
JAMMU & KASHMIR,1906,653.6,283.5,308.1,415.0666667
JAMMU & KASHMIR,1907,416.3,313.2,426.1,385.2
JAMMU & KASHMIR,1908,724.3,233.9,295.2,417.8
JAMMU & KASHMIR,1909,822.9,369.9,215.4,469.4
JAMMU & KASHMIR,1910,635.4,275.8,324.5,411.9
JAMMU & KASHMIR,1911,389,534,433.9,452.3
JAMMU & KASHMIR,1912,382.5,282.8,294.3,319.8666667
JAMMU & KASHMIR,1913,449.6,320.1,329.5,366.4
JAMMU & KASHMIR,1914,718.6,572.6,487,592.7333333
JAMMU & KASHMIR,1915,388.4,315.3,314.6,339.4333333
JAMMU & KASHMIR,1916,600.6,238.4,288.2,375.7333333
JAMMU & KASHMIR,1917,776.7,303.8,461,513.8333333
JAMMU & KASHMIR,1918,292,176.9,507.2,325.3666667
JAMMU & KASHMIR,1919,530.4,414.4,281.3,408.7
JAMMU & KASHMIR,1920,267.5,262,400.6,310.0333333
JAMMU & KASHMIR,1921,469.5,461.1,183.8,371.4666667
JAMMU & KASHMIR,1922,476.1,238.3,239.7,318.0333333
JAMMU & KASHMIR,1923,478.3,482.5,327.3,429.3666667
JAMMU & KASHMIR,1924,449.5,421.3,315.5,395.4333333
JAMMU & KASHMIR,1925,528.2,262.5,303.4,364.7
JAMMU & KASHMIR,1926,574,151.3,432.2,385.8333333
JAMMU & KASHMIR,1927,502.2,254.3,244.5,333.6666667
JAMMU & KASHMIR,1928,460.6,577,299.6,445.7333333
JAMMU & KASHMIR,1929,530.2,436.6,195.9,387.5666667
JAMMU & KASHMIR,1930,421.1,370.1,432,407.7333333
JAMMU & KASHMIR,1931,439.1,324.3,202.8,322.0666667
JAMMU & KASHMIR,1932,499.2,297.6,301.2,366
JAMMU & KASHMIR,1933,558.5,303.8,389.1,417.1333333
JAMMU & KASHMIR,1934,382.7,216.3,264.8,287.9333333
JAMMU & KASHMIR,1935,412.8,377.1,340.3,376.7333333
JAMMU & KASHMIR,1936,454.4,360.1,422.3,412.2666667
JAMMU & KASHMIR,1937,296.2,452.2,223.4,323.9333333
JAMMU & KASHMIR,1938,389.6,448.3,342.4,393.4333333
JAMMU & KASHMIR,1939,366.7,368.8,302.7,346.0666667
JAMMU & KASHMIR,1940,434.3,194.2,335,321.1666667
JAMMU & KASHMIR,1941,428.1,252.5,235,305.2
JAMMU & KASHMIR,1942,590.2,436.3,248.8,425.1
JAMMU & KASHMIR,1943,485.5,317.6,392.2,398.4333333
JAMMU & KASHMIR,1944,465.5,387.8,234.9,362.7333333
JAMMU & KASHMIR,1945,377.8,200.5,327.6,301.9666667
JAMMU & KASHMIR,1946,431.7,345,228.2,334.9666667
JAMMU & KASHMIR,1947,529.2,249.5,174.5,317.7333333
JAMMU & KASHMIR,1948,587.8,269.5,392.8,416.7
JAMMU & KASHMIR,1949,337.5,367.7,310.8,338.6666667
JAMMU & KASHMIR,1950,749.8,483.1,311.1,514.6666667
JAMMU & KASHMIR,1951,369.8,287.9,370.1,342.6
JAMMU & KASHMIR,1952,489.6,274.9,382.4,382.3
JAMMU & KASHMIR,1953,699.1,305.1,300.8,435
JAMMU & KASHMIR,1954,531.4,625.2,176.6,444.4
JAMMU & KASHMIR,1955,599.3,254.8,323,392.3666667
JAMMU & KASHMIR,1956,811.6,394.7,427.5,544.6
JAMMU & KASHMIR,1957,450.4,591.8,551.5,531.2333333
JAMMU & KASHMIR,1958,782.5,259.3,343.1,461.6333333
JAMMU & KASHMIR,1959,961.2,383.9,225.1,523.4
JAMMU & KASHMIR,1960,443.1,102.2,244.3,263.2
JAMMU & KASHMIR,1961,642.7,278.3,324.5,415.1666667
JAMMU & KASHMIR,1962,482.3,245.5,243.6,323.8
JAMMU & KASHMIR,1963,193.1,192.9,547.9,311.3
JAMMU & KASHMIR,1964,423.5,250.8,364.7,346.3333333
JAMMU & KASHMIR,1965,194.7,284.8,465.5,315
JAMMU & KASHMIR,1966,650.9,310.4,477.5,479.6
JAMMU & KASHMIR,1967,466.3,325.5,351.5,381.1
JAMMU & KASHMIR,1968,515.5,343.3,258.9,372.5666667
JAMMU & KASHMIR,1969,411.3,290.4,427.2,376.3
JAMMU & KASHMIR,1970,331,158.4,247,245.4666667
JAMMU & KASHMIR,1971,417.1,191.7,249.1,285.9666667
JAMMU & KASHMIR,1972,364.5,408.3,404.7,392.5
JAMMU & KASHMIR,1973,555.2,290.9,283.5,376.5333333
JAMMU & KASHMIR,1974,305.5,310.6,308.8,308.3
JAMMU & KASHMIR,1975,632.2,186.1,401.6,406.6333333
JAMMU & KASHMIR,1976,481.6,311.8,278,357.1333333
JAMMU & KASHMIR,1977,418.4,301.5,291.7,337.2
JAMMU & KASHMIR,1978,492.3,214.8,431.2,379.4333333
JAMMU & KASHMIR,1979,342.3,301.1,485.6,376.3333333
JAMMU & KASHMIR,1980,395.3,388.1,341.3,374.9
JAMMU & KASHMIR,1981,405.3,337.4,465.1,402.6
JAMMU & KASHMIR,1982,299.4,447.1,497.8,414.7666667
JAMMU & KASHMIR,1983,558.2,291.6,702.5,517.4333333
JAMMU & KASHMIR,1984,553.9,332.5,334.2,406.8666667
JAMMU & KASHMIR,1985,559.4,387.4,274.8,407.2
JAMMU & KASHMIR,1986,548.9,501,534.6,528.1666667
JAMMU & KASHMIR,1987,372.5,334.1,634.6,447.0666667
JAMMU & KASHMIR,1988,964.4,339.6,443.2,582.4
JAMMU & KASHMIR,1989,517.1,311.2,456.8,428.3666667
JAMMU & KASHMIR,1990,511.5,625.6,506,547.7
JAMMU & KASHMIR,1991,591.6,354.5,578.3,508.1333333
JAMMU & KASHMIR,1992,746.1,339.8,436.8,507.5666667
JAMMU & KASHMIR,1993,566,306.3,465,445.7666667
JAMMU & KASHMIR,1994,870.3,544.1,426,613.4666667
JAMMU & KASHMIR,1995,845.4,445.7,384.5,558.5333333
JAMMU & KASHMIR,1996,811.8,384.2,606.4,600.8
JAMMU & KASHMIR,1997,553.4,344.8,478.9,459.0333333
JAMMU & KASHMIR,1998,449.3,423.3,512.6,461.7333333
JAMMU & KASHMIR,1999,415.5,311.4,215.4,314.1
JAMMU & KASHMIR,2000,485.9,326.8,267.4,360.0333333
JAMMU & KASHMIR,2001,546.3,162.3,365.8,358.1333333
